sku,nombre,categoria,marca,modelo_impresora,compatible_con,stock_actual,stock_minimo,precio_compra,precio_venta,proveedor_id,activo
CF-TNP48M,Toner CFP para Konica Minolta Bizhub C3350/3850 Magenta - 10.000 pag,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,P120249,True
CF-TNP48Y,Toner CFP para Konica Minolta Bizhub C3350/3850 Amarillo - 10.000 pag,Bajo pedido,KONICA MINOLTA,,,2,0,0.0,0.0,P120249,True
CF-TNP79C,Toner CFP para Konica Minolta Bizhub C3300i/3320i/3350i/4000i/4050i Cyan - 9.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,17,0,0.0,0.0,P100068,True
CF-TNP79K,Toner CFP para Konica Minolta Bizhub C3300i/3320i/3350i/4000i/4050i Negro - 13.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,93,0,0.0,0.0,P100068,True
CF-TNP79M,Toner CFP para Konica Minolta Bizhub C3300i/3320i/3350i/4000i/4050i Magenta - 9.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,35,0,0.0,0.0,P100068,True
CF-TNP79Y,Toner CFP para Konica Minolta Bizhub C3300i/3320i/3350i/4000i/4050i Amarillo - 9.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,14,0,0.0,0.0,P100068,True
CF-UFR227,Upper Fuser Roller CFP Konica Minolta Bizhub 222/223/227/282/283/287/362/363/367/423,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,P120463,True
CF-UFR250,Upper Fuser Roller CFP Konica Minolta Bizhub 200/250/350,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,P120281,True
CF-UFR9002,Upper Fuser Roller CFP para Ricoh Aficio MP9001/9002/9003,Descatalogado Piezas,RICOH,,,0,0,0.0,0.0,P120463,True
CF-UNMX315GR,OPC CFP para Sharp UNMX315GR Negro - 100000pag,PPC Piezas,SHARP,,,14,0,0.0,0.0,P120214,True
CF-W1331X,Toner CFP HP Laser 408/MFP 432 Negro - 15.000 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-W1350X,Toner CFP HP LaserJet MFP M209/234 Negro - 2.400 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-W1420A,Toner CFP HP Laserjet M140/110/1410 Negro - 950 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,PROV000,True
CF-W1490A,Toner CFP HP Laserjet Pro Serie 4002/4102 HP149A - 2.900 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120451,True
CF-W2030X,Toner CFP para HP Color LJ Pro M454 -W2030X- Negro- 7500 pag,CFP Color Force Pro,HP,,,0,5,0.0,0.0,P120390,True
CF-W2031X,Toner CFP para HP Color LJ Pro M454 -W2031X- Cyan- 6000 pag,CFP Color Force Pro,HP,,,0,5,0.0,0.0,P120390,True
CF-W2032X,Toner CFP para HP Color LJ Pro M454 -W2032X- Amarillo- 6000 pag,CFP Color Force Pro,HP,,,0,5,0.0,0.0,P120390,True
CF-W2033X,Toner CFP para HP Color LJ Pro M454 -W2033X- Magenta - 6000 pag,CFP Color Force Pro,HP,,,0,5,0.0,0.0,P120390,True
CF-W2200X,Toner CFP HP Color LaserJet Pro 4202/4302 Negro - 7.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120463,True
CF-W2210X,Toner CFP HP Color LaserJet M255 Negro - 3.150 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2210X/P,Toner CFP HP Color LaserJet M255 Negro - 3.150 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2211X,Toner CFP HP Color LaserJet M255 Cyan - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2211X/P,Toner CFP HP Color LaserJet M255 Cyan - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2212X,Toner CFP HP Color LaserJet M255 Amarillo - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2212X/P,Toner CFP HP Color LaserJet M255 Amarillo - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2213X,Toner CFP HP Color LaserJet M255 Magenta - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W2213X/P,Toner CFP HP Color LaserJet M255 Magenta - 2.450 pag,Bajo pedido,HP,,,0,0,0.0,0.0,P120277,True
CF-W9004MC,Toner CFP para HP W9004MC Negro - 50.000 pag,CFP Color Force Pro,HP,,,4,0,0.0,0.0,PROV000,True
CF-W9024MC,Toner Reman CFP HP LaserJet Managed E40040DN/E42540F Negro - 11.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120390,True
CF-W9024MC/P,Toner Reman CFP HP LaserJet Managed E40040DN/E42540F Negro - 11.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120390,True
CF-W9060MC,Toner CFP HP Laserjet Managed E55040/57540 Negro - 16.000 pag,CFP Color Force Pro,HP,,,1,0,0.0,0.0,P120451,True
CF-W9061MC,Toner CFP HP Laserjet Managed E55040/57540 Cyan - 12.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120451,True
CF-W9062MC,Toner CFP HP Laserjet Managed E55040/57540 Amarillo - 12.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120451,True
CF-W9063MC,Toner CFP HP Laserjet Managed E55040/57540 Magenta - 12.500 pag,CFP Color Force Pro,HP,,,0,0,0.0,0.0,P120451,True
CF-WBP08,Bote Residual CFP para Konica Minolta BIZHUB C3300i/C3320i,CFP Color Force Pro,KONICA MINOLTA,,,198,0,0.0,0.0,P120463,True
CF-WBP10,Bote Residual CFP para Konica Minolta Bizhub 4700i/4050i/4750i - 36.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,71,15,0.0,0.0,P120063,True
CF-WT201,Bote Residual CFP para Canon IR Advance C250i/C250iF/C255i/C255iF/C350i/C350iF/C350P/C351iF/C355i/C355iFC/C355P - 19.000 pag,CFP Color Force Pro,CANON,,,65,25,0.0,0.0,P120281,True
CF-WT202,Bote Residual CFP para Canon IR Advance C3320/C3320i/C3320L/C3325i/C3330i/C3520i/C3525i/C3530i/C3720i/C3725i/C3730i - 100.000 pag,CFP Color Force Pro,CANON,,,108,25,0.0,0.0,P120281,True
CF-WT5190,Bote residual CFP para Kyocera Taskalfa 365CI/306CI/307CI/308CI - 44.000 pag,CFP Color Force Pro,KYOCERA,,,82,50,0.0,0.0,P100068,True
CF-WT860,Bote Residual CFP para Kyocera WT860 - 100000pag,PPC Piezas,KYOCERA,,,444,0,0.0,0.0,P120063,True
CF-WTEXV28,Bote Residual CFP Canon IRC 5045/5051/5250/5255,CFP Color Force Pro,CANON,,,0,0,0.0,0.0,P120463,True
CF-WX101,Bote Residual CFP Konica Minolta Bizhub C220/280/360/350/351/450,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,P120463,True
CF-WX102,Bote Residual CFP para Konica Minolta Bizhub 552/652/654/754/654e - 16.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,81,25,0.0,0.0,P120281,True
CF-WX103,Bote Residual CFP para Konica Minolta BIZHUB C224/258/284/308/364/454/458/554/558/658 - 40.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,218,50,0.0,0.0,P100068,True
CF-WX104,Bote residual CFP konica Minolta Bizhub 227/287/367,Bajo pedido,KONICA MINOLTA,,,0,0,0.0,0.0,PROV000,True
CF-WX105,Bote Residual CFP Konica Minolta Bizhub C227/287,Bajo pedido,KONICA MINOLTA,,,1,0,0.0,0.0,P120463,True
CF-WX107,Bote Residual CFP para Konica Minolta C250i/300i/360i/450i/550i/650i Olivetti d-Color MF259/309/369 - 44.000 pag,CFP Color Force Pro,KONICA MINOLTA,,,315,80,0.0,0.0,P100068,True
CF-WXBLMPC3503,Barra lubricante rodillo carga CFP para Ricoh MPC3503/3003/3004/6003/6004,PPC Piezas,RICOH,,,4,2,0.0,0.0,P120463,True
CF-XC9225BK,Toner CFP para Lexmark XC9225 / C9235 Negro - 30.000 pag,Bajo pedido,LEXMARK BSD,,,0,0,0.0,0.0,P120390,True
CF-XC9225C,Toner CFP para Lexmark XC9225 / C9235 Cyan - 30.000 pag,Bajo pedido,LEXMARK BSD,,,1,0,0.0,0.0,P100068,True
CF-XC9225M,Toner CFP para Lexmark XC9225 / C9235 Magenta - 30.000 pag,Bajo pedido,LEXMARK BSD,,,1,0,0.0,0.0,P100068,True
CF-XC9225Y,Toner CFP para Lexmark XC9225 / C9235 Amarillo - 30.000 pag,Bajo pedido,LEXMARK BSD,,,0,0,0.0,0.0,P100068,True
CF-XC9235BK,Toner CFP para Lexmark XC9235/9245/9255/9265 Negro - 30.000 pag,Bajo pedido,LEXMARK BSD,,,0,0,0.0,0.0,P120390,True
CF-XC9235C,Toner CFP para Lexmark XC9235/9245/9255/9265 Cyan - 30.000 pag,Bajo pedido,LEXMARK BSD,,,2,0,0.0,0.0,P100068,True
CF-XC9235M,Toner CFP para Lexmark XC9235/9245/9255/9265 Magenta - 30.000 pag,Bajo pedido,LEXMARK BSD,,,5,0,0.0,0.0,P100068,True
CF-XC9235Y,Toner CFP para Lexmark XC9235/9245/9255/9265 Amarillo - 30.000 pag,Bajo pedido,LEXMARK BSD,,,0,0,0.0,0.0,P100068,True
CF-XE3500,Toner CFP para Xerox Phaser 3500/3500B/3500DN/3500N Black - 12.000pag,Bajo pedido,XEROX,,,14,0,0.0,0.0,P100081,True
CF-XE6280BK,Toner CFP para Xerox 6280 Negro,Descatalogado CFP,XEROX,,,0,0,0.0,0.0,P120463,True
CF-XE6515BK,Toner CFP para Xerox Phaser 6510/WorkCentre 6515 Negro - 5500 pag,CFP Color Force Pro,XEROX OPEN,,,42,0,0.0,0.0,P100068,True
CF-XE6515C-L,Toner CFP para Xerox Phaser 6510/WorkCentre 6515 Cyan - 2.400 pag,CFP Color Force Pro,XEROX OPEN,,,29,0,0.0,0.0,P100068,True
CF-XE6515M-L,Toner CFP para Xerox Phaser 6510/WorkCentre 6515 Magenta - 2.400 pag,CFP Color Force Pro,XEROX OPEN,,,27,0,0.0,0.0,P100068,True
CF-XE6515Y-L,Toner CFP para Xerox Phaser 6510/WorkCentre 6515 Amarillo - 2.400 pag,CFP Color Force Pro,XEROX OPEN,,,26,0,0.0,0.0,P100068,True
CF-XE6600BK,Toner CFP para Xerox Phaser 6600 WC6605 Black - 8.000pag,CFP Color Force Pro,XEROX,,,0,2,0.0,0.0,P120390,True
CF-XE6600C,Toner CFP para Xerox Phaser 6600 WC6605 Cyan - 6.000pag,CFP Color Force Pro,XEROX,,,0,2,0.0,0.0,P120390,True
CF-XE6600M,Toner CFP para Xerox Phaser 6600 WC6605 Magenta - 6.000pag,CFP Color Force Pro,XEROX,,,0,2,0.0,0.0,P120390,True
CF-XE6600Y,Toner CFP para Xerox Phaser 6600 WC6605 Yellow - 6.000pag,CFP Color Force Pro,XEROX,,,0,2,0.0,0.0,P120390,True
CF-XEB215/P,Toner a. para Xerox B210/B205/B215 3.000 pag.,CFP Color Force Pro,XEROX OPEN,,,0,0,0.0,0.0,P120230,True
CF-XEB315XX,Toner CFP Xerox B305/B310/B315 Negro -  20.000 pag Versión MPS,CFP Color Force Pro,XEROX OPEN,,,15,5,0.0,0.0,P120542,True
CF-XEC235BK,Toner CFP para Xerox C230/C235 Negro - 3.000 pag,CFP Color Force Pro,XEROX OPEN,,,4,5,0.0,0.0,P120451,True
CF-XEC235BK/P,Toner CFP para Xerox C230/C235 Negro - 3.000 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120451,True
CF-XEC235C,Toner CFP para Xerox C230/C235 Cyan - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,4,5,0.0,0.0,P120451,True
CF-XEC235C/P,Toner CFP para Xerox C230/C235 Cyan - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120451,True
CF-XEC235M,Toner CFP para Xerox C230/C235 Magenta - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,4,5,0.0,0.0,P120451,True
CF-XEC235M/P,Toner CFP para Xerox C230/C235 Magenta - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120451,True
CF-XEC235Y,Toner CFP para Xerox C230/C235 Amarillo - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,4,5,0.0,0.0,P120451,True
CF-XEC235Y/P,Toner CFP para Xerox C230/C235 Amarillo - 2.500 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120451,True
CF-XEC315BK,Toner CFP para Xerox C310/C315 Negro - 8.000 pag - Versión MPS,CFP Color Force Pro,XEROX OPEN,,,4,5,0.0,0.0,PROV000,True
CF-XEC315C,Toner CFP para Xerox C310/C315 Cyan - 5.500 pag - Versión MPS,CFP Color Force Pro,XEROX OPEN,,,3,5,0.0,0.0,PROV000,True
CF-XEC315M,Toner CFP para Xerox C310/C315 Magenta - 5.500 pag - Versión MPS,CFP Color Force Pro,XEROX OPEN,,,2,5,0.0,0.0,PROV000,True
CF-XEC315Y,Toner CFP para Xerox C310/C315 Amarillo - 5.500 pag - Versión MPS,CFP Color Force Pro,XEROX OPEN,,,3,5,0.0,0.0,PROV000,True
CF-XEC405BK,Toner CFP a. para Xerox Versalink C400V_DN/C405V_DN 10.500 pag,CFP Color Force Pro,XEROX OPEN,,,35,0,0.0,0.0,P100068,True
CF-XEC405C,Toner CFP para Xerox Versalink C400V_DN/C405V_DN Cyan 8000 pag,CFP Color Force Pro,XEROX OPEN,,,20,0,0.0,0.0,P100068,True
CF-XEC405M,Toner CFP para Xerox Versalink C400V_DN/C405V_DN Magenta 8000 pag,CFP Color Force Pro,XEROX OPEN,,,27,0,0.0,0.0,P100068,True
CF-XEC405M-S,Toner CFP para Xerox Versalink C400V_DN/C405V_DN Magenta 4800 pag,CFP Color Force Pro,XEROX OPEN,,,1,0,0.0,0.0,P100068,True
CF-XEC405Y,Toner CFP para Xerox Versalink C400V_DN/C405V_DN Amarillo 8.000 pag,CFP Color Force Pro,XEROX OPEN,,,21,0,0.0,0.0,P100068,True
CF-XEC500BK,Toner CFP para Xerox Versalink C500/C505 Negro - 12.100 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120463,True
CF-XEC500C,Toner CFP para Xerox Versalink C500/C505 Cyan - 9.000 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120463,True
CF-XEC500M,Toner CFP para Xerox Versalink C500/C505 Magenta - 9.000 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120463,True
CF-XEC500Y,Toner CFP para Xerox Versalink C500/C505 Amarillo - 9.000 pag,CFP Color Force Pro,XEROX OPEN,,,0,5,0.0,0.0,P120463,True
CF-XEC7120BK,Toner CFP para Xerox VersaLink C7120/C7125/C7130 Negro - 32.500 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120513,True
CF-XEC7120C,Toner CFP para Xerox VersaLink C7120/C7125/C7130 Cyan - 19.500 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120513,True
CF-XEC7120M,Toner CFP para Xerox VersaLink C7120/C7125/C7130 Magenta - 19.500 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120513,True
CF-XEC7120Y,Toner CFP para Xerox VersaLink C7120/C7125/C7130 Amarillo - 19.500 pag,CFP Color Force Pro,XEROX,,,0,1,0.0,0.0,P120513,True
CF-XEC8130DR,Tambor CFP Xerox AltaLink C8130/C8135/C8145/C8155/C8170 - 180.000 pag,CFP Color Force Pro,XEROX METERED,,,1,0,0.0,0.0,P120463,True
CF-XEWC5325DR,Tambor Imagen CFP Xerox WC 5325/5330/5335 - 96.000 pag,CFP Color Force Pro,XEROX,,,0,0,0.0,0.0,P120463,True
CF-XM1145/P,Toner CFP para Lexmark XM1145/M1145,CFP Color Force Pro,LEXMARK,,,60,0,0.0,0.0,P120230,True
CF-Y505L/P,Toner CFP para Samsung ProXpress C2620/2670 Amarillo,CFP Color Force Pro,SAMSUNG,,,13,0,0.0,0.0,P120390,True
CF-Y506L/P,Toner CFP para Samsung CLP680/CLX6260 Amarillo,CFP Color Force Pro,SAMSUNG,,,34,0,0.0,0.0,P120390,True
CLT-C659S,Toner Original para Samsung CLX-8640/8650 Cyan - 20.000 pag,Descatalogado OEM,SAMSUNG,,,6,0,0.0,0.0,P120297,True
CLT-K659S,Toner Original para Samsung CLX-8640/8650 Negro - 20.000 pag,Descatalogado OEM,SAMSUNG,,,1,0,0.0,0.0,P120297,True
CLT-M659S,Toner Original para Samsung CLX-8640/8650 Magenta - 20.000 pag,Descatalogado OEM,SAMSUNG,,,6,0,0.0,0.0,P120297,True
CLT-R659,Unidad de Imagen Original para Samsung CLX-8640/8650 - 40.000 pag,Bajo pedido,SAMSUNG,,,7,1,0.0,0.0,P120297,True
D0092351,Lamina de Limpieza de Tambor Original para Ricoh Aficio MP 4000/4001/5000/5001/5002,PPC Piezas OEM,RICOH,,,0,4,0.0,0.0,P120292,True
D0099510,Tambor Original para Ricoh Aficio MP 4000/4001/4002/4500/5000/5001 Negro - 160.000 pag,OEM Original Product,RICOH,,,2,4,0.0,0.0,P120160,True
D0182832,Almohadilla de Separación Original para Ricoh Aficio MP 2550/2851/3350/3351,Bajo pedido,RICOH,,,3,0,0.0,0.0,P120160,True
D0293221,Unidad de Bomba Original para Ricoh Aficio MP C2800/3001/3300/3501/4000/4501/4502/5000/5501/5502/SP C820/821 Negro,Bajo pedido,RICOH,,,0,4,0.0,0.0,P120160,True
D0296288,Rodillo Transferencia Original Ricoh Aficio MP C4000/5000,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0392040,Tambor Original para Ricoh Aficio MP C2030/2050/2051/2530/2550/2551 - 80.000 pag,OEM Original Product,RICOH,,,0,8,0.0,0.0,P120090,True
D0892251,Tambor Original para Ricoh Aficio MP C3001/3501/4501/5501 Color - 120.000 pag,OEM Original Product,RICOH,,,4,0,0.0,0.0,P120090,True
D0894664,Placa Guia Soporte Transferencia Original Ricoh Aficio MP C3001/3501/4000/4501/5000/5501,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0894665,Soporte Eje Trasero Original Ricoh Aficio MP C2800/3300/4000/5000,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0894666,Soporte Tambor Delantero Original Ricoh Aficio MP C2800/3300/4000/5000,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0896509,Bote Residual Original Ricoh Aficio MP C2800/3001/3002/3300/3501/3502/4000/4501/4502/5000/5501/5502,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120160,True
D0A42031,Unidad de Tambor Original para Ricoh P 501/502  IM 350/430 - 40.000 pag,PPC Piezas OEM,RICOH,,,0,0,0.0,0.0,P120160,True
D0A42035,Unidad de Tambor Original para Ricoh P 501/502  IM 350/430 - 40.000 pag,PPC Piezas OEM,RICOH,,,61,0,0.0,0.0,P120160,True
D0A44029,Fusor Original Ricoh Aficio IM 350/430,PPC Piezas OEM,RICOH,,,31,0,0.0,0.0,P120160,True
D0BK2240,Unidad Imagen (PCDU) Original Ricoh IM C2000/2500 Negro - 60.000 pag,OEM Original Product,RICOH,,,67,0,0.0,0.0,P120160,True
D0BK2241,Unidad Imagen (PCDU) Original Ricoh IM C2000/2500 Cyan - 48.000 pag,OEM Original Product,RICOH,,,2,0,0.0,0.0,P120160,True
D0BK2242,Unidad Imagen (PCDU) Original Ricoh IM C2000/2500 Magenta - 48.000 pag,OEM Original Product,RICOH,,,0,0,0.0,0.0,P120160,True
D0BK2243,Unidad Imagen (PCDU) Original Ricoh IM C2000/2500 Amarillo - 48.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0BK2245,Unidad de Tambor Original (PCU) para Ricoh IM C2000/2500 C-M-Y-K,OEM Original Product,RICOH,,,53,0,0.0,0.0,P120160,True
D0BK3000,Unidad de Revelado Original para Ricoh IM C2000/2500 Negro,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120160,True
D0BL9591,Nvram Zero Counter IM C3000A D0BL9591,PPC Piezas OEM,RICOH,,,30,0,0.0,0.0,PROV000,True
D0BM2215,Unidad de Tambor Original Ricoh IM C3000/3500/4500/6000 Negro,OEM Original Product,RICOH,,,0,0,0.0,0.0,P120292,True
D0BM3001,Unidad de Revelado Original para Ricoh IM C3000/3500 Cyan,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BM3002,Unidad de Revelado Original para Ricoh IM C3000/3500 Magenta,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BM3003,Unidad de Revelado Original para Ricoh IM C3000/3500 Amarillo,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BM4042,Unidad Fusora Original para Ricoh Aficio IM C2000/2500/3000/3500,PPC Piezas OEM,RICOH,,,2,0,0.0,0.0,P120160,True
D0BM4052,Fusing Sleeve Original para Ricoh Aficio IM C2000/2500/3000/3500,PPC Piezas OEM,RICOH,,,0,1,0.0,0.0,P120160,True
D0BN2224,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C3000/3500/4500/5500/6000 Negro - 400.000 pág,OEM Original Product,RICOH,,,0,1,0.0,0.0,P120160,True
D0BN2240,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C3000/3500/4500/5500/6000 Negro - 400.000 pág,OEM Original Product,RICOH,,,37,0,0.0,0.0,PROV000,True
D0BN2241,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C4500/5500/6000 Cyan - 270.000 pag,Bajo pedido,RICOH,,,1,0,0.0,0.0,P120161,True
D0BN2242,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C4500/5500/6000 Magenta - 270.000 pag,Bajo pedido,RICOH,,,1,0,0.0,0.0,P120161,True
D0BN2243,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C4500/5500/6000 Amarillo - 270.000 pag,Bajo pedido,RICOH,,,1,0,0.0,0.0,P120161,True
D0BQ3000,Unidad de Revelado Original para Ricoh IM C3000/3500/4500/5500/6000 Negro,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120292,True
D0BQ3001,Unidad de Revelado Original para Ricoh IM C4500/5500/6000 Cyan,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BQ3002,Unidad de Revelado Original para Ricoh IM C4500/5500/6000 Magenta,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BQ3003,Unidad de Revelado Original para Ricoh IM C4500/5500/6000 Amarillo,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D0BQ4025,Unidad Fusora Original para Ricoh Aficio IM C4500/5500/6000,OEM Original Product,RICOH,,,1,1,0.0,0.0,P120160,True
D0BQ4056,Fusing Sleeve Original para Ricoh Aficio IM C4500/5500/6000,PPC Piezas OEM,RICOH,,,30,0,0.0,0.0,PROV000,True
D0BQ6009,Correa de Transferencia Intermedia Original para Ricoh Aficio IM C2000/2500/3000/3500/4500/6000,PPC Piezas OEM,RICOH,,,0,0,0.0,0.0,P120160,True
D0BQ6141,Conjunto Limpieza Banda Transferencia Original para Ricoh Aficio MP C3003/3004/3503/4503,PPC Piezas OEM,RICOH,,,67,0,0.0,0.0,P120160,True
D0C94032,Unidad de Fusor Original para Ricoh Aficio IM C300/400,PPC Piezas OEM,RICOH,,,0,0,0.0,0.0,P120160,True
D0CB0125,Unidad de Imagen Original para Ricoh Aficio IM C300/400 Negro - 60.000 pag,OEM Original Product,RICOH,,,119,0,0.0,0.0,P120160,True
D0CB0126,Unidad de Imagen Original para Ricoh Aficio IM C300/400 Cyan - 60.000 pag,OEM Original Product,RICOH,,,86,0,0.0,0.0,PROV000,True
D0CB0127,Unidad de Imagen Original para Ricoh Aficio IM C300/400 Magenta- 60.000 pag,OEM Original Product,RICOH,,,71,0,0.0,0.0,PROV000,True
D0CB0128,Unidad de Imagen (PCDU) Original para Ricoh Aficio IM C300/400 Amarillo - 60.000 pag,Bajo pedido,RICOH,,,80,0,0.0,0.0,P120160,True
D0CB6002,"Intermediate Transfer Belt original Ricoh para Ricoh  IM C300F, IM C400F",PPC Piezas OEM,RICOH,,,40,0,0.0,0.0,PROV000,True
D0CB6401,Bote Residual Original para Ricoh Aficio MP C305/306/307/406/407/IM C300/400 - 90.000 pag,OEM Original Product,RICOH,,,18,2,0.0,0.0,P120160,True
D0CZ3899,Banda de transferencia Original para Ricoh Aficio MP 6001/6002/6503//7001/7502/7503/8001/9001/9002/9003/IM 7000/8000/9000,PPC Piezas OEM,RICOH,,,0,1,0.0,0.0,P120160,True
D0CZ9510,Tambor Original Ricoh Aficio MP 6000/6001/6002/6503/7000/7001/7502/7503/8000/8001/9001/9002/9003,OEM Original Product,RICOH,,,103,0,0.0,0.0,P120292,True
D0DL3020,Development Unit Original Ricoh IM 2500,Bajo pedido,RICOH,,,2,0,0.0,0.0,PROV000,True
D0DZ2206,Unidad de Tambor Original Ricoh IM C2010/2510 - Negro 100.000 pag - Color 80.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0DZ2216,Unidad de Imagen Original Ricoh IM C2010/2510 Magenta - 80.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0DZ2240,Unidad de Imagen Original Ricoh IM C2010/2510 Negro - 120.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0DZ2241,Unidad de Imagen Original Ricoh IM C2010/2510 Cyan - 80.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0DZ2243,Unidad de Imagen Original Ricoh IM C2010/2510 Amarillo - 80.000 pag,OEM Original Product,RICOH,,,1,0,0.0,0.0,P120160,True
D0E36097,Banda de transferencia Plana Intermedia Original para Ricoh Aficio MP C3004/3504/IM C4500/5500/6000,Bajo pedido,RICOH,,,0,1,0.0,0.0,P120160,True
D1272213,Tambor Original para Ricoh Aficio MP 301 Negro - 45.000 pag,OEM Original Product,RICOH,,,35,52,0.0,0.0,P120090,True
D1273802,Conjunto de Rodillo de Transferencia Original para Ricoh 3310L/3320L/4410L/4420L/4430L/Aficio 1013/120/1515/MP 161/171/201,PPC Piezas OEM,RICOH,,,0,16,0.0,0.0,P120160,True
D1333161,Conjunto Clasificador Original Ricoh Aficio MP 9003,Bajo pedido,RICOH,,,0,0,0.0,0.0,PROV000,True
D1424273,Manguito Fusor Original para Ricoh Aficio MP C3002/3502,PPC Piezas OEM,RICOH,,,2,2,0.0,0.0,P120160,True
D1440622,Unidad de Limpieza intermedia Original Ricoh Aficio MP C3002/3502/4502/5502,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120160,True
D1443221,Unidad Bomba Original Ricoh Aficio MP C3002/3502/4502/5502 Negro,OEM Original Product,RICOH,,,0,0,0.0,0.0,P120160,True
D1444273,Manguito Fusor Original para Ricoh Aficio MP C4502/5502,OEM Original Product,RICOH,,,1,1,0.0,0.0,P120160,True
D1444494,Rodillo Salida Original Ricoh Aficio MP C4502/5502,PPC Piezas OEM,RICOH,,,0,0,0.0,0.0,P120160,True
D1446094,Banda de Transferencia Original para Ricoh Aficio MP C2800/3001/3300/3501/3502/4501/4502/5501/5502,Bajo pedido,RICOH,,,0,2,0.0,0.0,P120160,True
D1446316,Tope Soporte Separacion Superior Original Ricoh Aficio MP C4502/5502,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120292,True
D1446318,Guia Posicionamiento Frontal Original Ricoh Aficio MP C4502/5502,Bajo pedido,RICOH,,,0,0,0.0,0.0,P120160,True
